,TEACHSTEM,WORKTYPE_FINAL,Xparent,ppagect4,EDUC4CAT,RACE_col,PPGENDER,HH_INCOME_col,PPREG4,IDEO,HARASS1,HARASS2,HARASS3,TECH3,TECH6
424,2,2,1,3,3,0,1,2,0,3,0,0,0,0,1
425,2,0,1,0,2,0,0,4,1,1,2,2,2,1,2
426,2,1,1,1,3,0,1,3,2,1,2,2,2,2,2
427,2,0,1,1,2,0,0,3,1,2,3,2,2,1,3
428,2,1,0,0,0,0,1,0,2,2,1,1,2,0,1
429,2,1,1,3,2,0,1,0,1,2,3,2,2,2,2
430,2,0,1,2,2,0,0,1,0,3,3,2,2,0,1
431,2,0,1,3,2,0,0,4,2,1,3,3,2,2,2
432,2,0,1,1,3,2,0,3,1,1,1,1,2,0,0
433,2,0,1,2,3,0,0,4,3,3,3,3,2,0,1
434,2,0,1,3,3,0,0,3,1,1,2,3,2,1,2
435,2,1,1,3,1,0,0,0,2,1,3,3,2,3,2
436,2,0,1,2,2,0,0,1,2,3,3,2,2,0,0
437,2,0,0,1,2,0,0,4,1,0,2,2,2,2,2
438,2,1,1,0,0,0,0,0,2,2,3,3,2,2,2
439,2,1,1,0,0,0,0,0,2,1,2,2,2,1,1
440,1,1,1,0,3,1,1,2,2,3,3,3,2,0,0
441,2,1,1,2,0,2,0,4,0,2,2,2,2,1,1
442,2,0,1,1,2,0,0,4,1,3,3,3,2,2,2
443,2,0,1,3,2,0,0,0,2,4,3,3,2,0,0
444,2,0,0,2,3,0,0,4,2,2,2,2,2,0,0
445,2,1,1,3,3,0,0,4,3,2,1,2,2,0,0
446,2,0,1,2,2,0,1,2,1,1,3,3,2,1,1
447,2,1,1,2,2,0,1,3,1,2,4,4,2,1,3
448,2,1,1,3,0,0,1,0,0,0,3,3,2,0,0
449,2,1,1,0,0,0,1,0,2,5,1,3,2,0,0
450,2,1,1,2,1,0,1,0,1,2,3,3,2,0,2
451,2,1,1,3,2,0,1,3,0,3,3,3,2,1,1
452,2,0,1,2,1,0,0,2,3,2,3,3,2,1,1
453,2,0,1,1,2,0,0,0,3,4,3,3,2,2,2
454,2,0,1,1,3,0,0,4,0,2,3,3,2,2,2
455,2,1,1,1,0,0,1,0,2,1,2,3,1,1,1
456,2,2,1,2,2,0,0,4,0,1,0,0,0,2,2
457,2,0,1,0,3,0,1,0,2,2,3,2,2,1,1
458,2,0,1,2,3,0,1,4,2,2,2,2,2,1,1
459,2,1,1,3,2,0,0,4,2,1,3,3,2,2,2
460,2,0,1,3,2,0,1,4,2,2,3,3,2,0,0
461,2,0,1,3,3,0,0,4,0,1,3,3,2,2,1
462,2,0,1,3,2,0,1,2,0,3,2,2,1,0,0
463,2,1,0,1,0,0,0,1,2,3,2,3,2,2,1
464,2,0,1,0,2,0,0,2,2,4,3,2,2,0,1
465,2,0,0,1,2,0,0,3,1,1,2,2,2,0,0
466,2,0,1,1,3,0,0,0,2,3,3,2,2,0,1
467,2,0,0,1,1,0,0,4,1,3,3,2,2,1,1
468,2,0,1,0,2,0,1,3,3,2,2,2,1,0,2
469,2,0,1,3,0,0,0,2,1,1,3,3,2,0,1
470,2,2,1,3,1,0,1,2,1,1,0,0,0,2,2
471,2,1,1,0,0,0,1,2,3,4,2,2,1,0,1
472,2,0,0,1,2,0,1,3,3,1,3,2,2,2,2
473,2,0,1,3,2,0,0,0,3,2,3,2,2,1,1
474,2,0,0,2,2,0,0,4,3,2,3,3,2,0,1
475,2,1,1,3,3,3,0,4,3,1,3,3,1,1,1
476,2,0,1,2,1,0,0,0,3,1,3,3,2,2,2
477,2,1,1,0,1,0,1,0,0,2,3,3,2,2,2
478,2,2,1,2,1,1,1,1,2,2,0,0,0,1,0
479,2,0,1,3,1,0,1,3,1,3,2,2,1,0,2
480,2,1,0,2,3,0,0,1,2,0,3,3,3,2,2
481,2,0,1,3,1,0,1,1,2,3,3,2,1,0,0
482,2,1,1,1,3,2,0,2,3,3,3,3,2,0,2
483,2,0,1,2,2,3,0,4,0,2,1,2,2,0,0
484,2,0,1,2,3,0,1,4,0,2,3,3,2,2,2
485,2,0,1,3,3,0,1,4,3,4,2,2,2,0,1
486,2,1,1,2,3,0,0,4,2,4,3,2,2,0,1
487,2,1,1,2,1,0,1,4,2,0,3,2,2,0,2
488,2,1,1,3,1,0,0,2,1,1,2,2,2,1,1
489,2,0,1,1,3,0,0,4,2,4,3,2,2,0,1
490,2,1,1,1,3,0,1,3,1,4,3,3,1,1,1
491,2,0,1,2,3,2,0,4,3,2,3,3,2,2,2
492,2,0,1,1,2,0,1,2,0,2,3,3,2,2,2
493,2,0,0,2,2,0,0,4,2,1,3,3,2,2,2
494,2,0,1,2,3,0,1,3,3,2,3,2,2,0,0
495,2,1,0,1,2,0,0,2,2,5,3,3,2,2,1
496,2,1,1,3,3,0,0,4,1,2,3,3,2,1,1
497,2,1,1,2,2,1,0,4,0,2,3,2,2,1,0
498,2,0,1,2,3,0,1,4,3,3,3,2,1,0,0
499,2,1,0,2,2,0,1,3,2,1,3,2,1,0,0
500,0,0,0,1,3,0,1,3,2,2,3,1,2,0,2
501,2,1,1,3,1,0,1,1,1,2,3,2,2,2,1
502,2,0,1,3,2,0,1,3,3,4,2,2,2,0,0
503,2,1,1,3,0,0,1,1,2,3,2,1,2,0,0
504,2,1,1,0,2,2,0,1,0,2,3,3,2,2,1
505,0,0,0,1,3,0,0,4,2,2,3,2,2,1,1
506,2,0,1,3,1,0,1,2,2,0,3,2,2,0,1
507,2,0,0,1,2,0,1,3,2,1,3,3,1,2,2
508,2,0,0,1,1,0,0,3,1,2,3,2,2,0,1
509,2,0,1,2,1,0,0,1,0,1,3,3,2,2,2
510,2,1,1,3,1,0,1,3,1,2,2,3,2,0,1
511,0,0,1,2,3,0,0,4,2,3,3,1,1,1,0
512,2,0,0,1,3,1,1,0,2,3,1,1,2,0,0
513,2,0,1,2,3,0,1,4,2,2,3,3,1,1,1
514,2,1,0,2,1,0,0,0,1,1,3,3,2,2,2
515,2,0,0,2,2,1,0,4,2,2,3,1,2,0,0
516,2,1,1,1,3,0,1,3,1,2,3,3,2,2,1
517,2,0,1,3,3,0,0,1,1,1,2,3,2,2,2
518,2,1,1,2,3,2,0,4,3,4,1,1,2,0,0
519,2,0,1,1,2,2,1,3,0,3,3,1,2,0,0
520,2,1,1,2,3,0,1,4,2,4,2,2,2,0,0
521,2,0,1,3,0,0,0,4,1,1,3,3,2,1,1
522,2,0,1,1,1,2,0,4,3,1,1,1,2,0,0
523,2,1,1,2,0,0,0,3,1,1,1,3,2,0,1
524,2,0,1,2,3,0,1,3,3,3,3,3,2,0,1
525,2,0,0,2,3,0,0,4,0,3,3,3,2,0,0
526,2,0,1,0,2,0,0,2,3,2,3,3,2,1,1
527,2,1,1,0,1,0,1,2,1,3,3,3,2,0,0
528,2,2,1,3,1,0,0,4,1,0,0,0,0,0,1
529,2,1,0,2,0,0,0,1,1,1,3,3,2,0,0
530,2,0,1,2,1,0,1,3,2,1,3,3,2,1,1
531,2,0,0,2,2,0,1,4,1,1,3,3,2,2,2
532,2,0,1,2,3,0,1,3,2,2,2,2,2,0,1
533,2,1,1,3,3,0,1,2,2,3,3,2,2,1,1
534,2,1,1,3,0,0,1,3,1,0,2,2,1,2,2
535,2,0,0,2,3,0,0,4,1,3,3,3,2,1,1
536,2,1,1,0,0,0,1,4,2,1,3,2,2,2,1
537,2,0,1,2,2,0,1,4,0,2,2,2,1,1,1
538,2,0,1,1,2,0,0,4,1,0,3,3,2,2,2
539,0,0,0,3,3,0,0,2,2,3,3,3,2,1,1
540,2,1,1,2,1,0,0,2,1,0,1,1,2,0,2
541,2,1,1,0,0,3,0,1,2,4,3,2,2,0,1
542,2,2,1,0,0,0,1,3,0,2,0,0,0,1,1
543,2,2,1,3,0,0,1,1,0,1,0,0,0,2,2
544,2,0,1,3,3,0,0,4,0,1,2,2,2,1,0
545,2,0,1,2,3,0,1,4,1,2,3,3,1,1,2
546,2,0,1,2,2,0,1,1,2,2,1,2,2,0,0
547,2,1,0,1,2,3,0,4,2,2,3,3,2,0,0
548,2,1,1,3,0,0,0,0,1,2,3,3,2,1,1
549,2,1,0,2,3,0,0,4,1,0,3,3,2,2,2
550,2,0,1,2,1,0,1,4,0,1,2,2,1,1,1
551,2,0,1,2,1,0,1,3,3,2,3,2,2,1,1
552,2,0,1,3,2,0,1,3,3,1,2,2,2,1,2
553,2,0,1,3,2,0,1,4,1,1,3,3,2,1,0
554,2,0,1,2,1,0,0,3,2,0,3,2,2,2,2
555,2,0,0,0,3,1,1,2,0,2,3,2,2,0,0
556,2,0,1,3,2,0,0,4,3,4,3,3,2,3,3
557,2,1,0,1,0,0,0,4,2,2,3,3,2,0,0
558,2,0,0,1,2,0,0,3,1,2,3,3,2,2,2
559,2,0,1,3,3,0,1,4,0,2,3,3,2,0,1
560,2,0,1,2,3,0,1,4,2,1,3,2,2,1,1
561,2,0,1,2,3,0,1,0,1,1,3,2,2,0,1
562,2,1,1,3,1,0,1,2,3,2,1,1,2,0,0
563,2,0,1,0,2,0,0,4,3,2,3,3,2,0,1
564,2,0,1,3,3,0,1,1,3,2,3,3,2,0,0
565,2,0,0,2,2,0,1,2,2,2,3,3,2,2,2
566,2,1,1,1,1,0,0,2,3,3,3,3,2,1,1
567,2,0,0,1,3,0,1,4,2,3,1,1,2,2,1
568,2,1,1,1,1,0,1,4,2,5,3,3,2,3,3
569,1,1,1,3,0,0,0,0,1,1,2,3,2,1,1
570,2,0,1,1,2,0,0,4,3,1,1,1,1,0,0
571,2,1,0,2,0,0,0,4,2,0,3,3,2,2,2
572,2,0,1,1,1,0,1,0,0,1,2,2,1,1,1
573,2,1,1,0,2,0,1,2,2,2,3,3,2,2,2
574,2,1,1,3,0,0,1,1,0,1,1,1,2,0,0
575,2,2,0,1,0,0,1,0,0,2,0,0,0,0,0
576,2,0,1,2,2,0,0,3,3,3,3,2,2,0,0
577,2,0,0,2,2,0,1,4,2,2,2,2,2,1,1
578,2,0,1,3,3,0,0,4,3,2,3,3,2,2,2
579,2,1,1,1,0,0,1,0,0,2,3,3,2,2,2
580,2,1,1,0,1,0,0,3,2,2,3,2,3,1,2
581,0,0,1,3,2,1,1,2,2,3,3,3,2,0,0
582,2,0,1,1,2,0,0,2,2,1,3,3,2,1,2
583,2,0,1,1,2,0,0,4,3,2,3,2,3,2,2
584,2,1,0,0,1,0,1,2,3,4,2,1,2,0,0
585,2,0,0,1,2,0,1,4,1,2,3,3,2,2,2
586,2,0,1,2,3,2,1,4,3,2,1,3,2,0,0
587,2,0,1,1,1,0,0,3,1,1,3,3,1,2,2
588,2,1,1,1,0,0,0,0,2,2,3,2,2,0,0
589,2,2,1,2,0,0,0,1,2,3,0,0,0,0,0
590,2,1,1,3,0,0,0,2,3,3,3,3,2,2,2
591,2,0,0,1,1,0,0,2,2,1,3,3,2,2,2
592,2,1,1,2,1,0,0,3,1,2,3,3,2,1,2
593,2,0,1,3,3,0,1,3,0,3,2,2,2,0,0
594,2,0,1,2,2,0,0,4,1,2,2,2,2,1,1
595,2,0,1,2,1,0,0,1,2,0,2,3,2,2,2
596,2,1,1,0,1,0,0,4,0,2,3,2,2,1,0
597,1,1,1,2,0,0,1,2,2,1,3,3,2,2,2
598,2,1,1,2,3,3,0,1,1,2,2,2,2,1,1
599,2,0,0,1,1,0,0,2,2,2,2,2,2,1,1
600,2,0,1,3,2,1,1,2,0,1,1,1,1,0,0
601,2,2,1,3,0,0,1,1,2,3,0,0,0,1,1
602,2,1,1,1,0,0,1,4,2,1,2,1,2,1,0
603,2,0,1,2,2,0,0,3,1,1,2,2,2,2,2
604,2,1,1,3,3,0,0,4,1,4,2,2,1,1,1
605,2,1,1,2,1,0,1,4,0,1,3,2,2,0,1
606,2,0,0,1,1,1,0,3,2,2,3,2,2,1,2
607,2,0,0,1,2,2,1,4,2,3,1,3,2,0,0
608,2,2,1,3,1,0,1,2,3,1,0,0,0,1,2
609,1,1,1,1,2,0,1,3,0,3,3,3,2,0,0
610,1,1,0,1,1,0,1,4,1,2,3,2,2,1,1
611,2,1,1,2,0,0,1,3,2,0,3,3,2,2,2
612,2,1,1,2,1,0,1,2,2,1,3,3,2,0,0
613,2,0,0,1,1,0,0,4,2,1,3,3,2,2,2
614,2,0,0,1,2,0,1,3,1,1,3,3,2,2,2
615,2,2,1,3,0,0,1,0,3,1,0,0,0,1,0
616,2,0,1,1,2,0,0,3,3,2,3,3,2,2,2
617,2,0,0,1,1,0,1,2,2,4,3,3,2,0,0
618,2,2,1,3,3,0,0,4,0,1,0,0,0,2,2
619,2,1,1,3,1,0,1,1,1,0,3,2,2,2,1
620,2,1,1,0,1,0,0,4,3,5,3,3,2,2,2
621,1,1,1,1,3,0,1,3,3,1,3,3,2,2,2
622,0,0,1,1,3,0,0,2,2,3,2,2,2,0,0
623,2,1,1,2,0,0,0,1,2,2,3,3,2,2,2
624,2,0,1,1,1,0,1,4,3,2,3,1,1,0,2
625,2,1,0,2,1,0,0,4,3,3,3,2,2,1,1
626,2,1,1,2,0,0,0,2,0,2,2,1,2,0,2
627,2,0,1,0,2,0,1,2,1,0,2,2,2,1,0
628,2,0,1,3,3,0,0,3,3,1,3,3,2,1,1
629,2,0,1,1,3,2,0,0,2,2,3,3,2,2,1
630,2,1,0,1,3,2,0,4,2,2,3,3,2,2,2
631,2,1,0,2,3,0,0,4,3,2,3,3,2,2,2
632,2,0,0,2,3,0,1,4,1,2,1,1,1,2,2
633,2,1,1,0,0,0,0,0,1,2,3,3,2,2,2
634,2,1,1,2,2,0,0,4,0,0,3,3,2,2,2
635,2,0,1,1,1,3,1,4,2,1,3,2,2,1,2
636,2,1,1,3,2,0,0,0,1,4,4,4,2,0,0
637,2,1,0,1,0,0,0,2,3,0,1,1,2,2,2
638,2,1,0,2,2,0,1,4,1,3,3,2,1,0,0
639,2,1,1,2,0,0,1,4,2,0,3,3,1,1,1
640,1,1,1,2,2,0,1,4,2,1,3,3,2,2,1
641,2,0,0,2,0,0,1,0,2,2,1,2,2,0,0
642,2,1,1,3,0,0,0,2,0,1,3,3,2,0,1
643,2,0,1,2,0,0,1,3,0,1,2,2,2,0,0
644,2,0,1,3,2,0,1,4,1,2,3,2,2,0,1
645,2,0,0,2,2,2,0,4,2,2,3,3,2,0,0
646,2,1,1,0,1,0,1,4,1,1,3,3,2,2,2
647,2,0,1,1,2,2,0,3,3,1,3,3,2,2,1
648,1,1,1,2,3,0,1,3,0,3,3,3,2,0,1
649,2,1,0,1,0,1,0,0,3,2,3,3,2,2,2
650,2,1,1,0,2,0,1,4,0,1,3,3,2,0,0
651,2,1,1,1,3,0,1,4,0,4,3,2,2,0,0
652,0,0,1,3,3,0,0,4,2,3,2,2,2,2,2
653,2,1,1,2,0,0,1,2,2,2,3,3,2,1,2
654,2,1,0,1,1,0,0,4,2,0,3,3,2,2,2
655,2,0,1,2,2,0,1,3,1,2,3,1,2,0,1
656,2,0,1,3,1,0,1,3,2,0,2,2,1,0,1
657,2,0,1,2,1,0,1,2,1,5,3,3,2,3,3
658,2,1,1,3,3,0,1,4,3,4,3,3,1,2,2
659,2,0,1,2,1,0,1,4,1,2,3,3,2,2,2
660,2,1,1,0,1,3,1,1,3,1,3,3,2,1,1
661,2,0,0,2,2,0,0,2,2,2,3,3,2,0,0
662,2,0,1,2,1,0,1,3,2,2,2,2,2,1,1
663,2,0,1,3,2,0,1,4,2,4,3,2,2,1,0
664,2,0,1,3,2,0,0,4,1,1,3,2,2,0,0
665,2,0,1,0,1,3,1,0,0,3,2,2,2,1,1
666,2,0,1,3,2,0,1,3,3,1,3,3,1,0,0
667,2,0,0,2,1,0,0,1,2,2,2,2,2,0,0
668,2,1,1,3,3,0,0,4,0,3,3,2,2,0,0
669,2,0,1,3,2,0,1,3,1,1,3,1,2,0,0
670,2,0,1,3,1,0,1,2,1,5,3,2,2,2,1
671,2,0,1,0,2,0,0,2,0,2,1,2,2,2,2
672,2,0,1,1,3,2,0,4,1,2,3,3,2,1,1
673,2,1,1,2,0,0,0,1,0,1,3,3,2,2,2
674,2,0,1,2,2,0,1,4,1,3,3,3,2,1,1
675,2,0,1,3,3,0,1,3,1,0,2,2,2,2,2
676,0,0,0,2,3,3,0,4,3,3,1,1,2,0,0
677,2,0,1,3,3,0,0,4,2,4,3,2,2,0,1
678,2,0,1,2,2,0,0,2,1,1,3,3,2,2,2
679,2,1,1,2,2,0,0,4,2,2,3,2,2,0,0
680,2,1,1,2,1,0,1,4,2,0,2,2,2,0,0
681,2,1,1,2,1,1,1,3,2,3,3,4,3,1,3
682,2,0,1,1,2,0,0,4,2,3,2,1,2,0,0
683,2,0,1,2,1,0,1,4,3,1,3,1,1,1,0
684,2,1,0,1,2,0,0,4,0,4,2,1,2,0,0
685,2,2,1,3,0,0,1,0,1,1,0,0,0,2,2
686,2,1,1,3,1,0,1,4,3,3,3,1,1,0,0
687,2,1,0,1,3,0,0,4,2,0,3,3,2,2,2
688,0,0,0,1,3,0,0,4,3,3,3,2,2,1,1
689,2,0,0,1,2,0,1,4,2,3,2,2,2,0,0
690,2,1,0,1,1,0,1,0,3,0,1,1,2,1,1
691,2,1,1,3,1,0,0,1,2,0,2,2,2,1,2
692,2,0,1,2,2,0,0,2,2,3,3,2,2,1,1
693,2,1,1,2,2,1,0,4,3,1,3,3,2,0,0
694,2,1,1,3,1,0,1,2,2,2,3,2,2,1,1
695,0,0,1,2,3,0,1,2,2,1,3,3,2,1,2
696,2,1,1,2,0,0,1,1,1,0,3,2,2,0,1
697,2,1,1,2,1,0,0,4,2,2,3,2,2,1,0
698,2,1,1,0,3,0,1,4,2,1,3,3,2,2,1
699,2,1,1,0,0,0,1,3,0,3,3,3,2,1,1
700,2,0,1,2,3,0,1,3,3,3,3,2,2,0,1
701,2,1,1,1,0,0,0,3,1,2,3,3,2,2,2
702,2,0,0,1,3,0,0,4,0,4,3,3,2,1,1
703,2,1,1,2,0,0,0,2,2,1,3,3,2,2,1
704,2,1,1,2,0,0,1,1,0,2,3,3,2,1,1
705,2,2,1,3,3,0,0,4,1,2,0,0,0,2,2
706,2,1,0,1,3,2,0,4,0,3,1,1,2,1,1
707,1,1,1,2,1,1,1,2,0,2,1,1,1,0,0
708,2,1,0,1,1,0,1,0,0,2,2,2,2,1,1
709,2,2,1,3,1,0,0,2,3,1,0,0,0,2,2
710,2,1,1,0,3,0,1,4,3,3,2,2,2,0,1
711,2,0,1,2,3,0,0,3,1,2,3,3,2,2,2
712,2,0,1,3,1,0,0,1,3,2,2,2,2,0,1
713,2,1,1,3,1,0,1,2,2,1,2,2,1,0,1
714,2,1,1,1,3,0,1,3,0,2,2,2,1,0,1
715,2,1,1,0,2,3,1,4,2,3,1,1,1,0,0
716,2,1,1,0,0,2,1,1,2,2,3,2,2,0,0
717,2,1,0,1,0,0,0,0,2,2,3,3,2,0,0
718,2,2,1,2,0,0,0,0,1,2,0,0,0,2,2
719,2,1,1,0,2,0,0,4,0,4,3,3,2,0,1
720,2,1,1,0,1,0,0,0,3,2,3,3,2,0,0
721,2,1,1,2,1,0,0,1,2,2,1,1,2,0,0
722,2,2,1,3,0,0,1,0,0,2,0,0,0,1,1
723,2,1,0,2,2,0,0,4,3,3,3,2,2,2,2
724,2,1,1,2,0,3,1,1,3,1,3,3,2,1,2
725,2,1,0,1,1,1,0,1,0,1,3,3,2,0,1
726,2,2,1,1,2,0,1,2,1,3,0,0,0,0,0
727,2,1,1,2,1,0,1,3,0,2,3,2,2,0,1
728,2,1,1,3,1,0,1,3,0,4,3,3,1,0,0
729,2,1,0,1,2,0,1,4,2,2,3,3,2,1,1
730,2,1,0,1,1,0,0,1,1,2,3,3,2,1,1
731,2,0,1,1,2,0,0,1,2,3,1,1,1,0,0
732,2,1,0,2,2,0,0,4,2,1,3,3,2,2,2
733,2,1,1,3,3,0,0,4,1,3,3,3,2,1,0
734,2,0,1,2,3,0,1,4,2,2,3,3,2,1,1
735,2,2,1,3,0,0,1,1,3,1,0,0,0,1,2
736,2,1,1,2,1,0,1,4,3,1,3,3,1,2,1
737,2,1,0,1,1,0,1,0,2,1,3,3,2,1,1
738,2,1,1,0,2,0,0,0,3,2,3,2,2,1,1
739,2,1,1,2,0,0,1,2,0,1,1,1,2,0,0
740,1,1,1,0,2,0,0,3,3,4,3,2,2,0,1
741,2,1,1,0,0,1,0,4,2,1,3,3,2,1,2
742,2,1,1,0,1,0,1,1,3,2,2,2,2,0,0
743,2,1,0,1,2,0,0,4,0,3,3,2,1,0,0
744,2,1,0,1,3,0,0,4,2,0,3,3,2,2,2
745,2,1,1,2,2,0,0,4,2,2,3,3,1,2,2
746,2,0,0,1,1,0,0,3,2,3,3,2,2,0,0
747,2,1,1,1,0,0,0,4,1,2,3,3,2,2,1
748,2,1,1,1,3,0,1,4,2,3,2,2,2,0,0
749,2,1,1,1,3,0,0,4,3,3,2,2,2,1,1
750,2,0,1,1,2,0,0,4,2,2,2,2,2,0,0
751,2,1,1,1,0,0,0,4,2,1,3,2,2,2,2
752,2,1,1,2,1,0,1,0,0,1,3,3,1,0,1
753,2,0,1,0,0,0,0,1,1,1,3,3,2,2,2
754,2,0,0,1,3,0,0,4,1,1,2,3,2,1,2
755,2,1,1,1,0,0,1,1,0,2,3,3,2,1,1
756,2,1,0,2,1,0,0,1,0,3,3,3,2,0,1
757,2,1,1,1,2,0,0,1,2,3,3,2,2,1,0
758,2,0,1,3,3,0,0,4,2,4,2,2,2,1,0
759,2,1,0,1,1,0,0,3,1,3,3,2,2,0,0
760,2,0,1,0,3,0,0,4,0,1,3,2,2,0,0
761,2,0,0,1,2,0,0,2,2,3,2,2,2,0,1
762,2,1,1,0,2,0,1,2,3,3,3,3,2,0,0
763,2,0,0,1,0,0,1,1,3,3,1,1,1,0,0
764,2,0,1,3,1,3,0,3,2,1,2,2,1,0,0
765,2,1,0,2,2,0,1,4,2,2,3,3,2,2,2
766,2,1,1,0,1,0,1,4,2,2,3,2,2,1,1
767,2,0,1,2,1,0,1,1,1,2,3,2,2,1,2
768,2,0,1,2,1,0,0,4,1,1,2,2,2,1,2
769,2,1,1,0,1,0,0,2,1,4,2,2,2,0,0
770,2,0,1,0,2,0,1,3,1,2,3,2,2,0,0
771,2,1,1,2,3,0,1,4,2,0,2,1,2,0,1
772,2,0,1,2,3,0,0,4,2,1,3,2,2,0,1
773,2,1,1,1,1,0,1,1,2,3,1,1,2,0,0
774,2,1,1,2,0,0,0,4,0,4,1,1,1,0,0
775,2,0,0,1,3,0,1,4,0,2,2,2,1,0,2
776,2,0,0,1,0,0,0,3,2,1,2,2,2,1,2
777,2,0,1,2,2,0,0,4,2,0,3,3,2,3,3
778,2,1,1,2,1,0,0,4,2,3,3,3,2,2,2
779,2,0,1,1,2,0,1,4,2,2,3,3,1,2,2
780,2,0,1,1,3,0,0,3,3,3,2,2,2,1,1
781,2,0,1,2,3,0,0,3,2,0,3,3,2,2,2
782,2,0,0,1,2,0,1,2,1,2,3,2,2,2,2
783,2,1,0,1,1,0,0,3,2,2,3,2,2,2,2
784,2,0,1,1,3,0,0,3,1,2,3,2,2,0,0
785,2,0,1,0,2,0,0,3,1,2,3,2,1,2,2
786,2,2,1,3,0,0,0,3,1,2,0,0,0,1,1
787,2,0,0,0,1,3,1,0,2,2,3,1,2,0,0
788,2,0,1,2,2,0,1,3,2,1,3,2,2,1,1
789,2,1,1,0,1,0,0,0,1,1,3,3,2,1,1
790,2,0,1,3,3,0,0,4,0,3,2,2,2,0,1
791,2,1,1,1,2,1,0,4,2,3,1,1,1,1,2
792,2,0,1,1,0,0,1,2,0,2,2,2,1,1,0
793,2,1,0,1,2,0,0,4,2,1,2,3,2,1,2
794,2,2,1,3,0,0,1,2,1,1,0,0,0,0,1
795,2,1,1,1,3,0,0,4,1,2,3,3,2,1,1
796,2,1,1,2,3,0,0,4,2,2,2,2,2,1,1
797,2,0,0,2,2,0,1,2,2,2,3,3,2,0,0
798,2,1,1,0,1,0,1,4,1,2,2,2,2,1,1
799,2,2,1,0,0,0,0,0,2,2,0,0,0,2,1
800,2,2,1,3,0,0,0,3,2,2,0,0,0,2,2
801,2,0,1,2,1,2,1,1,2,2,3,3,2,0,0
802,2,0,1,3,2,0,0,4,1,2,3,3,2,2,2
803,2,0,1,0,1,0,1,0,2,4,1,1,1,0,0
804,2,1,0,1,3,2,0,4,1,2,2,2,2,1,1
805,2,0,1,2,3,0,1,4,3,4,2,2,1,0,0
806,2,1,1,2,1,1,1,2,1,3,3,2,1,0,0
807,2,1,1,2,0,0,0,4,0,2,3,3,2,2,2
808,2,0,1,2,1,0,0,2,2,2,3,3,2,2,2
809,1,1,0,1,3,0,1,4,0,3,2,2,1,1,1
810,2,1,1,0,0,3,1,0,2,2,3,2,2,1,2
811,2,0,1,3,3,0,1,2,3,4,2,2,2,1,1
812,2,0,1,3,3,0,0,3,0,1,3,3,2,2,2
813,2,0,0,0,3,0,0,3,1,2,3,3,2,1,2
814,2,0,1,3,2,0,0,4,2,1,3,3,2,0,0
815,2,0,1,3,3,0,1,4,0,0,2,2,1,1,1
816,2,1,1,1,1,0,1,0,2,0,3,3,2,2,2
817,2,0,1,1,3,0,1,3,0,4,3,2,2,0,0
818,2,0,0,2,3,2,0,4,2,2,3,2,2,1,1
819,2,1,1,3,2,0,1,4,3,2,2,2,2,0,1
820,2,0,1,2,2,0,1,3,0,3,2,3,2,2,2
821,2,1,1,0,2,0,1,2,2,1,3,3,2,0,0
822,2,1,1,3,2,0,0,4,0,3,3,3,2,2,2
823,2,2,1,3,2,1,1,1,1,3,0,0,0,2,2
824,2,0,1,0,2,0,0,2,1,2,3,2,2,0,0
825,2,0,1,2,3,3,0,4,0,4,2,2,2,0,0
826,2,0,1,3,3,1,1,4,2,3,3,3,2,0,0
827,2,0,0,2,1,0,0,3,2,1,2,2,2,1,2
828,2,1,1,0,2,0,1,4,3,4,2,3,2,0,0
829,2,1,1,2,3,0,0,4,1,2,3,3,2,2,1
830,2,0,0,1,2,0,0,3,1,0,3,3,2,2,2
831,2,1,0,0,2,0,0,4,0,2,2,2,2,1,1
832,2,1,1,3,1,3,0,1,2,0,2,2,2,2,2
833,2,1,0,1,2,0,1,4,3,3,3,2,1,0,0
834,2,1,0,2,3,2,0,4,3,2,2,2,2,1,2
835,2,1,1,3,1,0,0,3,0,3,2,2,2,1,1
836,2,0,1,3,0,0,1,4,2,2,2,1,2,0,0
837,2,1,1,3,2,0,0,3,2,2,3,2,2,1,1
838,2,0,1,2,2,3,0,4,1,1,3,3,2,3,2
839,2,0,1,1,3,2,1,4,0,1,2,2,2,1,2
840,2,0,1,3,1,1,1,1,1,3,2,2,1,0,0
841,2,1,1,1,1,0,0,2,0,3,3,3,2,0,3
842,2,0,1,2,2,0,1,4,1,1,3,3,2,1,1
843,0,0,1,3,3,0,1,4,0,3,2,2,2,0,1
844,2,1,1,3,2,0,1,4,3,1,3,3,2,1,1
845,2,1,1,0,2,3,0,4,0,3,3,3,2,0,0
846,2,1,0,2,3,0,0,3,1,2,3,3,2,1,1
847,2,1,0,2,0,0,1,4,2,1,3,3,2,2,2
848,2,1,0,0,3,3,0,2,1,2,2,2,1,0,1
849,2,1,0,2,0,0,0,3,0,2,3,3,2,1,1
850,2,0,1,2,1,0,1,3,3,1,3,2,2,0,1
851,2,1,0,2,2,0,0,2,3,2,2,2,2,1,2
852,2,1,1,3,0,1,0,1,2,1,2,2,2,0,1
853,2,0,1,1,2,0,1,3,3,1,1,1,1,0,1
854,2,1,1,0,1,0,1,4,2,0,1,1,1,0,1
855,0,0,1,2,2,3,0,4,3,0,2,3,2,1,1
856,2,1,1,2,2,0,1,4,3,1,2,3,2,1,2
857,2,0,0,1,3,0,1,4,1,2,3,3,2,0,1
